N;City;Route;Trap code;Name GPS;Date of reading;Entidad que realizo la lectura;Epoca cultivo;Red;Black;RedBlack;Pluviometric_day;Humidity;Maximum_temperature;Observaciones;crop stage 
12558;Cerete;CereteSanPelayo;23-162-283;CereteSanPelayo-7;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;Maiz
12560;Cerete;CereteSanPelayo;23-162-285;CereteSanPelayo-9;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;Maiz
12080;Valencia;Valeencia;23-855-371;Valeencia-1;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12081;Valencia;Valeencia;23-855-379;Valeencia-2;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12082;Valencia;Valeencia;23-855-385;Valeencia-3;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12083;Valencia;Valeencia;23-855-386;Valeencia-4;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12084;Valencia;Valeencia;23-855-387;Valeencia-5;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12086;Valencia;Valeencia;23-855-389;Valeencia-7;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12087;Valencia;Valeencia;23-855-390;Valeencia-8;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12088;Valencia;Valeencia;23-855-391;Valeencia-9;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12089;Valencia;Valeencia;23-855-372;Valeencia-10;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12090;Valencia;Valeencia;23-855-373;Valeencia-11;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12091;Valencia;Valeencia;23-855-374;Valeencia-12;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12092;Valencia;Valeencia;23-855-374;Valeencia-12;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12093;Valencia;Valeencia;23-855-375;Valeencia-14;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12094;Valencia;Valeencia;23-855-376;Valeencia-16;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12095;Valencia;Valeencia;23-855-377;Valeencia-17;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12096;Valencia;Valeencia;23-855-378;Valeencia-19;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12097;Valencia;Valeencia;23-855-380;Valeencia-20;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12098;Valencia;Valeencia;23-855-381;Valeencia-21;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12099;Valencia;Valeencia;23-855-382;Valeencia-22;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12100;Valencia;Valeencia;23-855-383;Valeencia-23;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12101;Valencia;Valeencia;23-855-384;Valeencia-24;15/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;8,64;;;Trampa en buen estado.;establecimiento de cultivo
12562;Cerete;CereteSanPelayo;23-686-264;CereteSanPelayo-11;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;Maiz
12564;Cerete;CereteSanPelayo;23-686-266;CereteSanPelayo-13;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;Maiz
12565;Cerete;CereteSanPelayo;23-686-267;CereteSanPelayo-15;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;Maiz
12566;Cerete;CereteSanPelayo;23-686-268;CereteSanPelayo-16;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;Maiz
12569;Cerete;CereteSanPelayo;23-686-271;CereteSanPelayo-19;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;Maiz
12570;Cerete;CereteSanPelayo;23-686-273;CereteSanPelayo-20;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12571;Cerete;CereteSanPelayo;23-686-273;CereteSanPelayo-20;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12572;Cerete;CereteSanPelayo;23-686-274;CereteSanPelayo-21;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa nen buen estado.;establecimiento de cultivo
12573;Cerete;CereteSanPelayo;23-686-275;CereteSanPelayo-22;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12574;Cerete;CereteSanPelayo;23-686-276;CereteSanPelayo-23;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12575;Cerete;CereteSanPelayo;23-686-277;CereteSanPelayo-24;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12602;Cerete;CereteSanPelayoChima;23-162-286;CereteSanPelayoChima-1;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12603;Cerete;CereteSanPelayoChima;23-162-295;CereteSanPelayoChima-2;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12604;Cerete;CereteSanPelayoChima;23-162-302;CereteSanPelayoChima-3;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12607;Cerete;CereteSanPelayoChima;23-686-305;CereteSanPelayoChima-7;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12608;Cerete;CereteSanPelayoChima;23-686-306;CereteSanPelayoChima-8;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12611;Cerete;CereteSanPelayoChima;23-686-288;CereteSanPelayoChima-11;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12612;Cerete;CereteSanPelayoChima;23-162-289;CereteSanPelayoChima-12;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12613;Cerete;CereteSanPelayoChima;23-162-290;CereteSanPelayoChima-13;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12615;Cerete;CereteSanPelayoChima;23-168-292;CereteSanPelayoChima-16;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12616;Cerete;CereteSanPelayoChima;23-168-293;CereteSanPelayoChima-18;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12617;Cerete;CereteSanPelayoChima;23-686-294;CereteSanPelayoChima-19;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12619;Cerete;CereteSanPelayoChima;23-686-297;CereteSanPelayoChima-21;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12621;Cerete;CereteSanPelayoChima;23-686-299;CereteSanPelayoChima-23;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12622;Cerete;CereteSanPelayoChima;23-686-300;CereteSanPelayoChima-24;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
12623;Cerete;CereteSanPelayoChima;23-686-301;CereteSanPelayoChima-25;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;71,61904762;35,40714286;Trampa en buen estado.;establecimiento de cultivo
13289;Cerete;CereteCienaga;23-189-218;CereteCienaga-15;29/02/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;5;5;2,533333333;74,15555556;34,25;Trampa en buen estado.;establecimiento de cultivo
12694;Cerete;CereteSanPelayo;23-162-262;CereteSanPelayo-1;14/03/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;4;162;166;0;70,26666667;35,71333333;Trampa en buen estado.;establecimiento de cultivo
12695;Cerete;CereteSanPelayo;23-162-262;CereteSanPelayo-1;14/03/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;4;162;166;0;70,26666667;35,71333333;Trampa en buen estado.;establecimiento de cultivo
12706;Cerete;CereteSanPelayo;23-162-265;CereteSanPelayo-12;14/03/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;4;57;61;0;70,26666667;35,71333333;Trampa en buen estado.;establecimiento de cultivo
12151;Cotorra;Cotorrra;23-300-319;Cotorrra-2;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12152;Cotorra;Cotorrra;23-300-326;Cotorrra-3;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12153;Cotorra;Cotorrra;23-300-327;Cotorrra-4;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12155;Cotorra;Cotorrra;23-300-329;Cotorrra-6;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12157;Cotorra;Cotorrra;23-300-331;Cotorrra-8;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12158;Cotorra;Cotorrra;23-300-314;Cotorrra-15;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12159;Cotorra;Cotorrra;23-300-332;Cotorrra-9;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12160;Cotorra;Cotorrra;23-686-309;Cotorrra-10;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12162;Cotorra;Cotorrra;23-300-311;Cotorrra-12;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12164;Cotorra;Cotorrra;23-300-312;Cotorrra-13;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12165;Cotorra;Cotorrra;23-300-313;Cotorrra-14;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12166;Cotorra;Cotorrra;23-300-316;Cotorrra-17;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12168;Cotorra;Cotorrra;23-300-318;Cotorrra-19;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12170;Cotorra;Cotorrra;23-300-321;Cotorrra-21;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12171;Cotorra;Cotorrra;23-686-322;Cotorrra-22;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12172;Cotorra;Cotorrra;23-300-323;Cotorrra-23;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12173;Cotorra;Cotorrra;23-300-324;Cotorrra-24;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12174;Cotorra;Cotorrra;23-417-325;Cotorrra-25;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;;;;Trampa en buen estado.;Maiz
12177;Lorica;Loorica;23-417-350;Loorica-3;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;76,9787234;36,0875;Trampa en buen estado.;Maiz
12179;Lorica;Loorica;23-417-352;Loorica-6;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;76,9787234;36,0875;Trampa en buen estado.;Maiz
12180;Lorica;Loorica;23-417-353;Loorica-7;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;76,9787234;36,0875;Trampa en buen estado.;Maiz
12184;Lorica;Loorica;23-417-335;Loorica-11;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;76,9787234;36,0875;Trampa en buen estado.;Maiz
12189;Lorica;Loorica;23-300-340;Loorica-17;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;76,9787234;36,0875;Trampa en buen estado.;Maiz
12191;Lorica;Loorica;23-300-342;Loorica-19;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;76,9787234;36,0875;Trampa en buen estado.;Maiz
12192;Lorica;Loorica;23-417-344;Loorica-20;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;76,9787234;36,0875;Trampa en buen estado.;Maiz
12193;Lorica;Loorica;23-417-345;Loorica-21;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;76,9787234;36,0875;Trampa en buen estado.;Maiz
12194;Lorica;Loorica;23-417-346;Loorica-22;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;76,9787234;36,0875;Trampa en buen estado.;Maiz
12195;Lorica;Loorica;23-300-347;Loorica-23;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;76,9787234;36,0875;Trampa en buen estado.;Maiz
12196;Lorica;Loorica;23-300-348;Loorica-24;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;76,9787234;36,0875;Trampa en buen estado.;Maiz
12197;Lorica;Loorica;23-300-349;Loorica-25;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0;76,9787234;36,0875;Trampa en buen estado.;Maiz
12198;Monteria;Monteriia;23-001-356;Monteriia-1;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;
12199;Monteria;Monteriia;23-001-364;Monteriia-2;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;Maiz
12200;Monteria;Monteriia;23-001-365;Monteriia-3;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;
12201;Monteria;Monteriia;23-001-366;Monteriia-4;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;Maiz
12202;Monteria;Monteriia;23-001-367;Monteriia-6;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;Maiz
12204;Monteria;Monteriia;23-001-369;Monteriia-8;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;Maiz
12205;Monteria;Monteriia;23-162-370;Monteriia-9;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;Maiz
12206;Monteria;Monteriia;23-001-357;Monteriia-11;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;Maiz
12207;Monteria;Monteriia;23-001-358;Monteriia-12;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;Maiz
12208;Monteria;Monteriia;23-001-359;Monteriia-14;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;Maiz
12209;Monteria;Monteriia;23-001-360;Monteriia-16;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;Maiz
12210;Monteria;Monteriia;23-001-361;Monteriia-17;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;Maiz
12211;Monteria;Monteriia;23-001-362;Monteriia-18;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;Maiz
12212;Monteria;Monteriia;23-001-363;Monteriia-19;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;1,48125;;33,575;Trampa en buen estado.;Maiz
12213;Valencia;Valeencia;23-855-371;Valeencia-1;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0,6375;;;Trampa en buen estado.;Maiz
12214;Valencia;Valeencia;23-855-379;Valeencia-2;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0,6375;;;Trampa en buen estado.;Maiz
12215;Valencia;Valeencia;23-855-385;Valeencia-3;29/01/2016;ICA(Instituto Colombiano Agropecuario);establecimiento de cultivo;0;0;0;0,6375;;;Trampa en buen estado.;Maiz
